CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,TOTALAREA_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,COMMONAREA_AVG_WAS_MISSING,COMMONAREA_MODE_WAS_MISSING,COMMONAREA_MEDI_WAS_MISSING,NONLIVINGAPARTMENTS_MEDI_WAS_MISSING,NONLIVINGAPARTMENTS_MODE_WAS_MISSING,NONLIVINGAPARTMENTS_AVG_WAS_MISSING,FONDKAPREMONT_MODE_WAS_MISSING,LIVINGAPARTMENTS_AVG_WAS_MISSING,LIVINGAPARTMENTS_MEDI_WAS_MISSING,LIVINGAPARTMENTS_MODE_WAS_MISSING,FLOORSMIN_MODE_WAS_MISSING,FLOORSMIN_AVG_WAS_MISSING,FLOORSMIN_MEDI_WAS_MISSING,YEARS_BUILD_AVG_WAS_MISSING,YEARS_BUILD_MODE_WAS_MISSING,YEARS_BUILD_MEDI_WAS_MISSING,LANDAREA_MEDI_WAS_MISSING,LANDAREA_MODE_WAS_MISSING,LANDAREA_AVG_WAS_MISSING,BASEMENTAREA_AVG_WAS_MISSING,BASEMENTAREA_MODE_WAS_MISSING,BASEMENTAREA_MEDI_WAS_MISSING,EXT_SOURCE_1_WAS_MISSING,NONLIVINGAREA_MODE_WAS_MISSING,NONLIVINGAREA_AVG_WAS_MISSING,NONLIVINGAREA_MEDI_WAS_MISSING,ELEVATORS_MEDI_WAS_MISSING,ELEVATORS_MODE_WAS_MISSING,ELEVATORS_AVG_WAS_MISSING,WALLSMATERIAL_MODE_WAS_MISSING,APARTMENTS_AVG_WAS_MISSING,APARTMENTS_MODE_WAS_MISSING,APARTMENTS_MEDI_WAS_MISSING,ENTRANCES_AVG_WAS_MISSING,ENTRANCES_MODE_WAS_MISSING,ENTRANCES_MEDI_WAS_MISSING,LIVINGAREA_AVG_WAS_MISSING,LIVINGAREA_MODE_WAS_MISSING,LIVINGAREA_MEDI_WAS_MISSING,HOUSETYPE_MODE_WAS_MISSING,FLOORSMAX_MODE_WAS_MISSING,FLOORSMAX_MEDI_WAS_MISSING,FLOORSMAX_AVG_WAS_MISSING,YEARS_BEGINEXPLUATATION_AVG_WAS_MISSING,YEARS_BEGINEXPLUATATION_MODE_WAS_MISSING,YEARS_BEGINEXPLUATATION_MEDI_WAS_MISSING,TOTALAREA_MODE_WAS_MISSING,EMERGENCYSTATE_MODE_WAS_MISSING,OCCUPATION_TYPE_WAS_MISSING,EXT_SOURCE_3_WAS_MISSING,DAYS_EMPLOYED_WAS_MISSING,AMT_REQ_CREDIT_BUREAU_HOUR_WAS_MISSING,AMT_REQ_CREDIT_BUREAU_WEEK_WAS_MISSING,AMT_REQ_CREDIT_BUREAU_MON_WAS_MISSING,AMT_REQ_CREDIT_BUREAU_YEAR_WAS_MISSING,AMT_REQ_CREDIT_BUREAU_DAY_WAS_MISSING,AMT_REQ_CREDIT_BUREAU_QRT_WAS_MISSING,CREDIT_INCOME_RATIO,ANNUITY_INCOME_RATIO,CREDIT_TERM,DAYS_EMPLOYED_RATIO,INCOME_PER_PERSON,EXT_SOURCE_MEAN,EXT_SOURCE_STD,AGE_YEARS,BUREAU_COUNT,BUREAU_ACTIVE_COUNT,BUREAU_DAYS_CREDIT_MEAN,BUREAU_AMT_OVERDUE_MAX,BUREAU_AMT_CREDIT_SUM_MEAN,BUREAU_DAYS_CREDIT_MEAN_WAS_MISSING,BUREAU_AMT_OVERDUE_MAX_WAS_MISSING,BUREAU_AMT_CREDIT_SUM_MEAN_WAS_MISSING,NAME_EDUCATION_TYPE_ORDINAL,NAME_CONTRACT_TYPE_Revolving loans,CODE_GENDER_M,CODE_GENDER_XNA,FLAG_OWN_CAR_Y,FLAG_OWN_REALTY_Y,NAME_TYPE_SUITE_Family,NAME_TYPE_SUITE_Group of people,NAME_TYPE_SUITE_Other_A,NAME_TYPE_SUITE_Other_B,"NAME_TYPE_SUITE_Spouse, partner",NAME_TYPE_SUITE_Unaccompanied,NAME_INCOME_TYPE_Commercial associate,NAME_INCOME_TYPE_Maternity leave,NAME_INCOME_TYPE_Pensioner,NAME_INCOME_TYPE_State servant,NAME_INCOME_TYPE_Student,NAME_INCOME_TYPE_Unemployed,NAME_INCOME_TYPE_Working,NAME_FAMILY_STATUS_Married,NAME_FAMILY_STATUS_Separated,NAME_FAMILY_STATUS_Single / not married,NAME_FAMILY_STATUS_Unknown,NAME_FAMILY_STATUS_Widow,NAME_HOUSING_TYPE_House / apartment,NAME_HOUSING_TYPE_Municipal apartment,NAME_HOUSING_TYPE_Office apartment,NAME_HOUSING_TYPE_Rented apartment,NAME_HOUSING_TYPE_With parents,WEEKDAY_APPR_PROCESS_START_MONDAY,WEEKDAY_APPR_PROCESS_START_SATURDAY,WEEKDAY_APPR_PROCESS_START_SUNDAY,WEEKDAY_APPR_PROCESS_START_THURSDAY,WEEKDAY_APPR_PROCESS_START_TUESDAY,WEEKDAY_APPR_PROCESS_START_WEDNESDAY,FONDKAPREMONT_MODE_org spec account,FONDKAPREMONT_MODE_reg oper account,FONDKAPREMONT_MODE_reg oper spec account,HOUSETYPE_MODE_specific housing,HOUSETYPE_MODE_terraced house,WALLSMATERIAL_MODE_Mixed,WALLSMATERIAL_MODE_Monolithic,WALLSMATERIAL_MODE_Others,WALLSMATERIAL_MODE_Panel,"WALLSMATERIAL_MODE_Stone, brick",WALLSMATERIAL_MODE_Wooden,EMERGENCYSTATE_MODE_Yes,OCCUPATION_TYPE_FREQ_ENC,ORGANIZATION_TYPE_FREQ_ENC,"AGE_BUCKET_(30, 40]","AGE_BUCKET_(40, 50]","AGE_BUCKET_(50, 60]","AGE_BUCKET_(60, 70]","AGE_BUCKET_(70, 100]"
1,112500.0,269550.0,13095.0,225000.0,0.020246,-21681,-1648.0,-466.0,-5011,-1.0,1,0,1,0,0,3.0,3,5,0,0,0,0,0,0,0.5059979305057544,0.4910863212999736,0.4650692149562261,0.0876,0.0763,0.9816,0.7552,0.0211,0.0,0.1379,0.1667,0.2083,0.0481,0.0756,0.0745,0.0,0.0036,0.084,0.0746,0.9816,0.7648,0.019,0.0,0.1379,0.1667,0.2083,0.0458,0.0771,0.0731,0.0,0.0011,0.0864,0.0758,0.9816,0.7585,0.0208,0.0,0.1379,0.2083,0.0487,0.0761,0.0749,0.0,0.0031,0.0688,3.0,0.0,3.0,0.0,-1607.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,2.396,0.1164,0.0485809682804674,0.0760112540934458,37500.0,0.4873844889206513,0.0207139472664434,59.4,14.0,2.0,-662.4285714285714,0.0,108901.60714285714,0,0,0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.4929157005765647,0.1800716071945393,False,False,True,False,False
0,157500.0,180000.0,9000.0,180000.0,0.020713,-10802,-669.0,-1199.0,-3491,16.0,1,0,1,0,0,2.0,3,10,0,0,0,0,1,1,0.382354239041647,0.5799892627016899,0.5513812618027899,0.0876,0.0763,0.9816,0.7552,0.0211,0.0,0.1379,0.1667,0.2083,0.0481,0.0756,0.0745,0.0,0.0036,0.084,0.0746,0.9816,0.7648,0.019,0.0,0.1379,0.1667,0.2083,0.0458,0.0771,0.0731,0.0,0.0011,0.0864,0.0758,0.9816,0.7585,0.0208,0.0,0.1379,0.2083,0.0487,0.0761,0.0749,0.0,0.0031,0.0688,6.0,0.0,6.0,0.0,-486.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1.1428571428571428,0.0571428571428571,0.05,0.0619329753749305,78750.0,0.5045749211820423,0.1068083600941682,29.594520547945205,2.0,2.0,-408.0,0.0,292500.0,0,0,0,3,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.4929157005765647,0.2211042857003489,False,False,False,False,False
1,99000.0,814041.0,23800.5,679500.0,0.00712,-16555,-1624.0,-4421.0,-96,-1.0,1,1,1,0,0,3.0,2,10,0,0,0,0,1,1,0.605065060107091,0.4711468983580816,0.5352762504724826,0.0876,0.0763,0.9816,0.7552,0.0211,0.0,0.1379,0.1667,0.2083,0.0481,0.0756,0.0745,0.0,0.0036,0.084,0.0746,0.9816,0.7648,0.019,0.0,0.1379,0.1667,0.2083,0.0458,0.0771,0.0731,0.0,0.0011,0.0864,0.0758,0.9816,0.7585,0.0208,0.0,0.1379,0.2083,0.0487,0.0761,0.0749,0.0,0.0031,0.0688,0.0,0.0,0.0,0.0,-822.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,8.222636363636363,0.2404090909090909,0.0292374708399208,0.0980972515856236,33000.0,0.5371627363125517,0.0669790088996325,45.35616438356164,0.0,0.0,-1050.571428571429,0.0,195507.18409090908,1,1,1,3,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.0896553294028506,0.0289192906920402,False,True,False,False,False
0,135000.0,254700.0,14350.5,225000.0,0.01885,-24660,-1648.0,-12831.0,-4102,-1.0,1,0,1,1,0,1.0,2,16,0,0,0,0,0,0,0.5059979305057544,0.6967598992249242,0.6430255641096323,0.0876,0.0763,0.9816,0.7552,0.0211,0.0,0.1379,0.1667,0.2083,0.0481,0.0756,0.0745,0.0,0.0036,0.084,0.0746,0.9816,0.7648,0.019,0.0,0.1379,0.1667,0.2083,0.0458,0.0771,0.0731,0.0,0.0011,0.0864,0.0758,0.9816,0.7585,0.0208,0.0,0.1379,0.2083,0.0487,0.0761,0.0749,0.0,0.0031,0.0688,4.0,0.0,4.0,0.0,-674.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1.8866666666666667,0.1063,0.0563427561837455,0.0668288726682887,135000.0,0.6152611312801036,0.0983650343118043,67.56164383561644,6.0,1.0,-1915.1666666666667,0.0,76260.87,0,0,0,3,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.4929157005765647,0.1800716071945393,False,False,False,True,False
0,81000.0,189000.0,9220.5,189000.0,0.018209,-17379,-1333.0,-799.0,-931,-1.0,1,0,1,0,0,2.0,3,8,0,0,0,0,1,1,0.4847549690043139,0.5244685480374183,0.5352762504724826,0.0742,0.068,0.9796,0.7212,0.1277,0.0,0.1379,0.1667,0.2083,0.0265,0.0572,0.0675,0.0154,0.0767,0.0756,0.0706,0.9796,0.7321,0.1288,0.0,0.1379,0.1667,0.2083,0.0271,0.0624,0.0704,0.0156,0.0812,0.0749,0.068,0.9796,0.7249,0.1285,0.0,0.1379,0.2083,0.027,0.0581,0.0688,0.0155,0.0783,0.0698,1.0,0.0,1.0,0.0,-2667.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.333333333333333,0.1138333333333333,0.0487857142857142,0.0767017664997986,40500.0,0.5148332558380716,0.0266031786093612,47.61369863013699,1.0,0.0,-2351.0,0.0,80424.0,0,0,0,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.1043930135832539,0.1249126047523503,False,True,False,False,False
0,225000.0,894766.5,29700.0,679500.0,0.004849,-17923,-4843.0,-4559.0,-1477,7.0,1,0,1,0,0,2.0,2,12,0,1,1,0,0,0,0.5059979305057544,0.6304697498939843,0.5370699579791587,0.0036,0.0763,0.9776,0.7552,0.0211,0.0,0.0862,0.0,0.2083,0.0481,0.0756,0.0019,0.0,0.0036,0.0032,0.0746,0.9722,0.7648,0.019,0.0,0.069,0.0,0.2083,0.0458,0.0771,0.0012,0.0,0.0011,0.0036,0.0758,0.9776,0.7585,0.0208,0.0,0.0862,0.2083,0.0487,0.0761,0.002,0.0,0.0031,0.0021,1.0,0.0,1.0,0.0,-2341.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97674,0.132,0.0331930173961586,0.270211460135022,112500.0,0.5578458794596325,0.0647845478526796,49.10410958904109,8.0,4.0,-1292.625,0.0,444635.13375,0,0,0,1,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.4929157005765647,0.0175538436023426,False,True,False,False,False
0,45000.0,490495.5,26131.5,454500.0,0.030755,-22187,-1648.0,-9270.0,-4395,9.0,1,0,1,1,0,2.0,2,16,0,0,0,0,0,0,0.5059979305057544,0.3299540705288148,0.6879328378491735,0.1825,0.1369,0.9871,0.8232,0.0375,0.2,0.1724,0.3333,0.0417,0.1307,0.1488,0.1901,0.0039,0.001,0.1859,0.1421,0.9871,0.8301,0.0378,0.2014,0.1724,0.3333,0.0417,0.1337,0.1625,0.198,0.0039,0.0011,0.1842,0.1369,0.9871,0.8256,0.0377,0.2,0.1724,0.0417,0.133,0.1513,0.1935,0.0039,0.0011,0.1823,2.0,0.0,2.0,0.0,-717.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10.8999,0.5807,0.0532757181258543,0.0742777302023707,22500.0,0.5079616129612475,0.1789974622715092,60.78630136986301,8.0,2.0,-1015.375,0.0,96454.125,0,0,0,1,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.4929157005765647,0.1800716071945393,False,False,False,True,False
2,157500.0,432567.0,22216.5,328500.0,0.010032,-14081,-715.0,-7380.0,-4841,-1.0,1,0,1,0,0,3.0,2,4,0,0,0,0,0,0,0.6568726084835107,0.1125550022062699,0.6313545365850379,0.1454,0.097,0.9816,0.7484,0.0679,0.16,0.1379,0.3333,0.375,0.1305,0.1185,0.1594,0.0,0.0,0.1481,0.1007,0.9816,0.7583,0.0685,0.1611,0.1379,0.3333,0.375,0.1335,0.1295,0.1661,0.0,0.0,0.1468,0.097,0.9816,0.7518,0.0684,0.16,0.1379,0.375,0.1328,0.1206,0.1622,0.0,0.0,0.163,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.746457142857143,0.1410571428571428,0.0513596737615213,0.0507776436332646,52500.0,0.4669273824249395,0.307160594632088,38.57808219178082,12.0,4.0,-1373.0833333333333,0.0,187473.4575,0,0,0,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.037006806260589,0.2211042857003489,True,False,False,False,False
0,360000.0,583834.5,24867.0,504000.0,0.04622,-17692,-3499.0,-11684.0,-1170,-1.0,1,0,1,0,0,1.0,1,16,0,1,1,0,0,0,0.727168587016673,0.5901390260730781,0.722392890081304,0.0062,0.0021,0.9434,0.2248,0.0,0.0,0.0,0.0,0.0417,0.0481,0.005,0.0042,0.0,0.0,0.0063,0.0021,0.9434,0.2552,0.0,0.0,0.0,0.0,0.0417,0.0458,0.0055,0.0044,0.0,0.0,0.0062,0.0021,0.9434,0.2352,0.0,0.0,0.0,0.0417,0.0487,0.0051,0.0043,0.0,0.0,0.0032,1.0,0.0,1.0,0.0,-1858.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6217625,0.069075,0.0425925497722385,0.1977730047479086,360000.0,0.679900167723685,0.0777720948227567,48.47123287671233,1.0,0.0,-924.0,0.0,38610.0,0,0,0,1,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,0.0086240817401653,0.1249126047523503,False,True,False,False,False
0,225000.0,1800000.0,47614.5,1800000.0,0.018634,-9898,-1180.0,-7529.0,-18,-1.0,1,0,1,0,0,2.0,2,16,0,0,0,0,0,0,0.2715400594890754,0.662512982842065,0.5352762504724826,0.1103,0.0715,0.9896,0.7552,0.0211,0.04,0.0345,0.3333,0.2083,0.0481,0.0756,0.077,0.0,0.0,0.1124,0.0742,0.9896,0.7648,0.019,0.0403,0.0345,0.3333,0.2083,0.0458,0.0771,0.0802,0.0,0.0,0.1114,0.0715,0.9896,0.7585,0.0208,0.04,0.0345,0.2083,0.0487,0.0761,0.0783,0.0,0.0,0.0914,2.0,0.0,2.0,0.0,-73.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.0,0.21162,0.0264525,0.1192160032329763,112500.0,0.489776430934541,0.1994182335752791,27.117808219178084,3.0,0.0,-1584.6666666666667,0.0,68208.0,0,0,0,3,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,0.0694967009310236,0.1249126047523503,False,False,False,False,False
0,99000.0,298512.0,16798.5,270000.0,0.020246,-22845,-3838.0,-2128.0,-4410,-1.0,1,1,1,0,0,1.0,3,9,0,0,0,0,0,0,0.5960213432306947,0.439330011315448,0.6594055320683344,0.1289,0.0827,0.9771,0.6872,0.0559,0.0,0.1034,0.1667,0.2083,0.0293,0.1051,0.0549,0.0,0.0123,0.1313,0.0858,0.9772,0.6994,0.0564,0.0,0.1034,0.1667,0.2083,0.03,0.1148,0.0572,0.0,0.013,0.1301,0.0827,0.9771,0.6914,0.0562,0.0,0.1034,0.2083,0.0299,0.1069,0.0559,0.0,0.0125,0.0764,1.0,0.0,1.0,0.0,-1535.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0152727272727278,0.1696818181818181,0.0562741196333815,0.1680017509301816,99000.0,0.5649189622048256,0.1132864832527353,62.58904109589041,8.0,3.0,-1104.875,0.0,168417.36,0,0,0,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,0.0218561287238505,0.2211042857003489,False,False,False,True,False
0,90000.0,247500.0,12375.0,247500.0,0.0196889999999999,-16794,-2234.0,-8798.0,-343,-1.0,1,0,1,0,0,1.0,2,9,0,0,0,0,0,0,0.5059979305057544,0.6334806598217968,0.6006575372857061,0.0876,0.0763,0.9816,0.7552,0.0211,0.0,0.1379,0.1667,0.2083,0.0481,0.0756,0.0745,0.0,0.0036,0.084,0.0746,0.9816,0.7648,0.019,0.0,0.1379,0.1667,0.2083,0.0458,0.0771,0.0731,0.0,0.0011,0.0864,0.0758,0.9816,0.7585,0.0208,0.0,0.1379,0.2083,0.0487,0.0761,0.0749,0.0,0.0031,0.0688,0.0,0.0,0.0,0.0,-525.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,9.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2.75,0.1375,0.05,0.1330236989400976,90000.0,0.5800453758710858,0.0661937116885253,46.01095890410959,5.0,3.0,-1096.0,0.0,193676.4,0,0,0,1,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,0.4929157005765647,0.0343174715701226,False,True,False,False,False
1,81450.0,654498.0,26086.5,585000.0,0.035792,-15231,-1648.0,-182.0,-994,-1.0,1,0,1,1,0,3.0,2,17,0,0,0,0,0,0,0.5059979305057544,0.5122780622412267,0.5082869913916046,0.0876,0.0763,0.9816,0.7552,0.0211,0.0,0.1379,0.1667,0.2083,0.0481,0.0756,0.0745,0.0,0.0036,0.084,0.0746,0.9816,0.7648,0.019,0.0,0.1379,0.1667,0.2083,0.0458,0.0771,0.0731,0.0,0.0011,0.0864,0.0758,0.9816,0.7585,0.0208,0.0,0.1379,0.2083,0.0487,0.0761,0.0749,0.0,0.0031,0.0688,0.0,0.0,0.0,0.0,-487.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,8.035580110497238,0.3202762430939226,0.0398572646516872,0.108200380802311,27150.0,0.5088543280461952,0.0031782726147159,41.72876712328768,7.0,6.0,-489.2857142857143,0.0,134240.7857142857,0,0,0,1,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,0.4929157005765647,0.1800716071945393,False,True,False,False,False
